SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539032,FRASER      ,X ,Q,13.00,13.90,12.80,12.94,12.94,13.43,214,80717,1059774.00,
539040,TTIL        ,XT,Q,1.23,1.23,1.23,1.23,1.23,1.25,4,509,626.00,
539042,AGIIL       ,T ,Q,66.00,66.00,66.00,66.00,66.00,66.95,1,3,198.00,
539044,MANAKSTELTD ,B ,Q,11.01,11.88,10.38,11.88,11.88,11.25,35,688,7685.00,
539045,MNKALCOLTD  ,B ,Q,5.49,5.49,4.12,4.86,4.78,4.60,22,4151,18315.00,
539046,MNKCMILTD   ,B ,Q,3.73,4.01,3.73,4.01,4.01,3.90,5,3701,14280.00,
539056,ADLABS      ,B ,Q,2.85,2.94,2.76,2.76,2.76,2.90,23,11271,31581.00,
539083,INOXWIND    ,A ,Q,32.50,32.65,31.10,31.35,31.35,32.35,328,4235,134403.00,
539097,YOGYA       ,M ,Q,30.60,32.50,30.60,32.50,32.50,30.60,5,56000,1796800.00,
539113,PML         ,X ,Q,1350.00,1350.00,1339.15,1350.00,1350.00,1350.00,6,7,9428.00,
539118,VRLLOG      ,B ,Q,274.45,276.70,264.00,268.80,268.80,273.40,367,4686,1270889.00,
539120,BFFL        ,X ,Q,15.33,15.33,15.33,15.33,15.33,15.33,1,1,15.00,
539122,BODHTREE    ,X ,Q,40.00,40.70,39.00,40.05,40.25,40.25,44,10809,435460.00,
539126,MEP         ,B ,Q,28.45,28.50,27.05,27.40,27.25,27.55,42,3467,96179.00,
539131,CLLIMITED   ,Z ,Q,2.80,2.80,2.75,2.80,2.80,2.75,4,55,152.00,
539132,VEGETABLE   ,X ,Q,3.09,3.09,3.09,3.09,3.09,3.09,2,15,46.00,
539141,UFO         ,B ,Q,141.20,142.00,136.25,137.65,138.40,138.05,95,2374,331706.00,
539143,PANTH       ,X ,Q,137.70,137.70,136.00,137.00,137.20,137.65,392,145648,19966001.00,
539148,SHIVALIK    ,X ,Q,202.00,211.00,188.55,198.75,189.00,201.25,29,1528,303767.00,
539150,PNCINFRA    ,A ,Q,182.00,182.00,175.00,176.55,175.00,180.90,370,2678,476712.00,
539151,ARFIN       ,X ,Q,52.50,61.85,52.05,56.50,56.25,60.90,25,871,49691.00,
539176,HAWAENG     ,XT,Q,24.45,24.45,24.45,24.45,24.45,25.70,1,1,24.00,
539177,AIIL        ,XT,Q,30.75,30.90,30.75,30.90,30.90,32.35,11,96,2964.00,
539189,ADHBHUTIN   ,XT,Q,126.00,126.00,126.00,126.00,126.00,120.00,1,1,126.00,
539195,POEL        ,X ,Q,28.30,29.70,28.30,29.70,29.70,28.45,5,301,8763.00,
539196,AEL         ,X ,Q,10.50,10.50,10.02,10.50,10.50,10.49,8,3032,30984.00,
539198,CAPFIN      ,XT,Q,1.75,1.75,1.75,1.75,1.75,1.75,1,1,1.00,
539201,SATIA       ,B ,Q,717.00,724.00,702.00,710.45,719.00,700.40,28,381,273130.00,
539207,MANPASAND   ,Z ,Q,6.45,6.70,6.45,6.45,6.45,6.78,158,72284,466279.00,
539219,MUL         ,X ,Q,274.70,277.95,274.70,277.75,277.70,274.50,993,127680,35335844.00,
539220,MISHKA      ,T ,Q,34.55,34.55,34.45,34.50,34.45,34.45,23,25040,864203.00,
539221,SPORTKING   ,XT,Q,343.00,370.00,343.00,370.00,370.00,361.00,3,5,1769.00,
539223,AMBITION    ,T ,Q,14.85,15.50,14.15,14.70,14.90,14.85,43,3900,56547.00,
539224,HCKKVENTURE ,X ,Q,45.00,45.00,45.00,45.00,45.00,45.00,1,1,45.00,
539225,JIYAECO     ,B ,Q,44.95,45.90,43.00,44.15,44.15,44.05,579,344251,15444566.00,
539226,RUDRA       ,T ,Q,97.05,102.90,97.05,101.85,97.05,98.00,14,450,45348.00,
539228,GGPL        ,B ,Q,90.00,94.00,90.00,91.65,91.85,90.25,46,3283,298753.00,
539229,MRSS        ,M ,Q,25.50,25.50,25.50,25.50,25.50,26.00,3,2400,61200.00,
539251,BALKRISHNA  ,T ,Q,28.00,28.00,27.90,27.90,27.90,29.35,5,585,16367.00,
539254,ADANITRANS  ,A ,Q,234.00,234.00,223.00,226.00,225.10,221.20,1121,24739,5599569.00,
539255,STARDELTA   ,X ,Q,91.35,91.35,91.00,91.00,91.00,94.80,6,924,84149.00,
539268,SYNGENE     ,A ,Q,309.55,314.25,309.55,311.00,310.40,308.95,262,1749,545051.00,
539275,MSL         ,B ,Q,47.10,49.75,47.10,48.00,48.00,49.55,5,106,5089.00,
539276,KAYA        ,B ,Q,376.30,377.45,361.25,368.65,365.40,375.50,142,1037,385874.00,
539278,SYMBIOX     ,X ,Q,0.25,0.25,0.25,0.25,0.25,0.26,9,3100,775.00,
539287,ORTINLAABS  ,B ,Q,11.14,11.50,10.80,11.29,11.50,11.14,8,37,416.00,
539289,MJCO        ,B ,Q,449.95,460.00,440.55,444.65,444.90,447.90,64,1554,696878.00,
539290,BINDALAGRO  ,B ,Q,11.60,11.71,9.70,10.20,10.20,10.00,21,3720,40821.00,
539300,AKSPINTEX   ,X ,Q,12.35,12.35,12.35,12.35,12.35,13.00,1,1,12.00,
539301,ARVSMART    ,B ,Q,85.05,85.75,81.10,84.15,84.50,86.00,228,2976,250193.00,
539302,POWERMECH   ,B ,Q,722.65,740.25,683.40,689.45,686.00,701.95,149,2526,1793084.00,
539309,RAMASTEEL   ,B ,Q,57.85,60.95,56.00,56.10,59.40,56.90,36,2964,169747.00,
539310,TISL        ,B ,Q,2.64,2.90,2.64,2.87,2.90,2.70,94,1590530,4509922.00,
539312,UTISENSETF  ,B ,Q,401.55,405.99,401.50,401.50,401.50,404.90,7,11,4434.00,
539313,UTINIFTETF  ,B ,Q,1180.00,1180.00,1180.00,1180.00,1180.00,1180.00,1,1,1180.00,
539331,VETO        ,B ,Q,48.05,49.30,47.35,48.60,48.60,47.25,26,523,25429.00,
539332,NAVKARCORP  ,B ,Q,35.00,35.50,33.10,33.45,33.45,34.00,542,47565,1617006.00,
539334,SHREEPUSHK  ,B ,Q,101.00,101.95,96.25,98.45,99.50,96.90,407,5662,563405.00,
539336,GUJGAS      ,A ,Q,170.00,177.50,162.20,174.90,174.40,169.00,770,10203,1778977.00,
539346,SADBHIN     ,B ,Q,42.80,43.55,39.50,40.95,40.60,41.55,49,3352,138496.00,
539351,PRABHAT     ,B ,Q,77.90,78.45,76.05,78.10,78.45,77.00,63,2898,223954.00,
539353,SALAUTO     ,X ,Q,160.00,173.95,156.05,159.05,157.55,164.50,8,206,32463.00,
539354,POLYSPIN    ,X ,Q,82.50,86.80,76.15,77.40,77.40,82.90,18,1498,116406.00,
539359,PRITIKAUTO  ,X ,Q,96.10,98.00,93.00,93.15,97.00,95.50,26,4918,467825.00,
539363,SKC         ,XT,Q,14.38,14.60,14.07,14.32,14.55,14.35,55,4319,61708.00,
539391,ACME        ,X ,Q,12.07,12.07,11.50,11.50,11.50,11.50,4,19,221.00,
539399,BELLACASA   ,T ,Q,111.00,116.00,111.00,116.00,116.00,110.95,3,3,343.00,
539400,MALLCOM     ,X ,Q,228.10,241.50,218.50,218.50,218.50,230.00,13,82,18939.00,
539402,VAL         ,M ,Q,9.45,9.45,9.45,9.45,9.45,9.50,1,100000,945000.00,
539404,SATIN       ,B ,Q,303.55,306.85,296.00,298.25,298.80,304.30,57,607,184156.00,
539407,GENCON      ,X ,Q,70.25,71.95,67.55,69.75,67.55,69.75,36,2319,162110.00,
539408,KUBERJI     ,X ,Q,1.63,1.63,1.63,1.63,1.63,1.71,1,10,16.00,
539409,NEERAJ      ,XT,Q,10.30,10.30,10.30,10.30,10.30,10.30,1,1,10.00,
539428,TEJNAKSH    ,T ,Q,64.00,64.00,63.00,63.00,63.00,62.00,3,101,6364.00,
539436,COFFEEDAY   ,A ,Q,41.25,45.55,41.25,41.70,41.70,43.40,3217,743176,33125882.00,
539437,IDFCFIRSTB  ,A ,Q,37.75,38.35,36.90,38.10,38.10,37.15,2670,1439526,54015538.00,
539447,BEARDSELL   ,B ,Q,10.77,11.80,10.50,11.09,10.55,11.19,13,532,5773.00,
539448,INDIGO      ,A ,Q,1831.50,1840.00,1788.85,1809.05,1806.15,1826.45,1270,25004,45197947.00,
539450,SHK         ,A ,Q,130.25,132.00,127.45,128.80,127.45,130.55,174,2348,304809.00,
539470,SHREEGANES  ,XT,Q,120.05,120.05,120.05,120.05,120.05,119.70,1,1,120.00,
539480,LICNETFN50  ,B ,Q,118.10,118.10,115.00,115.00,115.00,118.73,2,2,233.00,
539487,LICNETFSEN  ,B ,Q,428.00,428.00,428.00,428.00,428.00,490.00,1,1,428.00,
539516,HDFCNIFETF  ,B ,Q,1195.37,1195.89,1177.62,1179.35,1179.35,1191.00,160,401,476237.00,
539517,SXETF       ,B ,Q,4031.00,4031.00,3935.66,3951.54,3953.82,3988.10,49,16271,65266000.00,
539518,UDAYJEW     ,XT,Q,81.95,81.95,76.85,76.85,76.85,80.85,2,2,158.00,
539519,MAYUKH      ,XT,Q,10.40,10.40,10.40,10.40,10.40,10.40,12,9210,95784.00,
539520,SHAILJA     ,X ,Q,6.50,6.50,6.50,6.50,6.50,6.50,11,3588,23322.00,
539523,ALKEM       ,A ,Q,1895.00,1947.30,1879.35,1933.10,1945.00,1898.80,195,549,1052584.00,
539524,LALPATHLAB  ,A ,Q,1391.00,1391.00,1342.30,1350.75,1356.50,1391.90,313,1760,2386083.00,
539527,CREATIVE    ,X ,Q,332.90,332.90,332.90,332.90,332.90,332.90,1,1,332.00,
539528,AAYUSH      ,X ,Q,23.60,23.60,23.60,23.60,23.60,23.60,3,20,472.00,
539542,LUXIND      ,A ,Q,1200.00,1202.00,1171.50,1174.70,1171.50,1203.55,118,277,328833.00,
539545,APOORVA     ,X ,Q,18.90,18.95,18.90,18.95,18.95,18.95,2,10,189.00,
539551,NH          ,A ,Q,237.15,237.15,232.40,232.40,232.40,236.35,4,1562,363197.00,
539570,ACEWIN      ,M ,Q,6.40,6.40,6.40,6.40,6.40,6.10,1,9600,61440.00,
539594,MISHTANN    ,X ,Q,26.30,26.30,26.30,26.30,26.30,26.80,7,121,3182.00,
539597,JSLHISAR    ,A ,Q,61.45,65.00,60.75,61.45,61.45,60.30,425,23019,1464619.00,
539620,AINFRA      ,X ,Q,15.90,15.90,15.85,15.85,15.85,16.65,14,540,8559.00,
539621,BCLENTERPR  ,X ,Q,19.60,19.60,18.65,18.65,18.65,19.60,34,2925,55209.00,
539636,PRECAM      ,B ,Q,27.20,30.20,27.00,27.65,27.05,27.65,119,11441,325708.00,
539658,TEAMLEASE   ,A ,Q,2975.65,3067.95,2937.85,3018.40,3022.00,3015.55,74,123,367886.00,
539660,SAHYOGMULT  ,XT,Q,192.10,197.80,192.00,196.05,197.80,193.95,105,8476,1651703.00,
539678,QUICKHEAL   ,B ,Q,124.40,124.40,112.00,120.80,120.80,123.35,291,13979,1687379.00,
539686,KPEL        ,T ,Q,176.45,176.45,159.65,176.00,176.00,168.05,22,4056,648499.00,
539692,IFINSER     ,XT,Q,13.77,13.77,13.77,13.77,13.77,13.12,1,1,13.00,
539724,HYPERSOFT   ,XT,Q,6.00,6.00,6.00,6.00,6.00,5.80,1,101,606.00,
539725,GOKULAGRO   ,B ,Q,15.10,15.10,14.25,14.25,14.25,14.95,19,3030,43210.00,
539730,FREDUN      ,X ,Q,237.00,237.00,224.20,224.20,224.20,235.95,29,5350,1199982.00,
539742,SIMBHALS    ,T ,Q,6.54,6.79,6.54,6.54,6.79,6.88,7,2817,18425.00,
539770,DARJEELING  ,X ,Q,79.00,79.80,76.00,77.45,77.45,79.00,105,36256,2811028.00,
539784,LICNFNHGP   ,B ,Q,117.61,117.65,117.61,117.65,117.65,118.18,2,51,6000.00,
539785,PDMJEPAPER  ,B ,Q,17.80,17.80,17.75,17.75,17.75,18.65,16,4965,88146.00,
539787,HCG         ,B ,Q,103.30,109.00,103.30,104.65,104.55,112.00,12,138,14718.00,
539798,UMIYA       ,T ,Q,9.12,9.12,8.67,8.67,8.67,9.12,19,2009,17472.00,
539799,BHARATWIRE  ,B ,Q,25.60,28.00,25.60,26.95,26.95,30.00,20,364,10029.00,
539800,CHDCHEM     ,B ,Q,29.50,30.30,29.45,30.25,30.25,29.50,32,15116,452721.00,
539807,INFIBEAM    ,A ,Q,39.95,40.20,39.35,39.75,39.70,39.65,261,163598,6478690.00,
539814,RADHEY      ,XT,Q,16.90,18.55,16.90,18.50,18.50,17.70,73,37968,645696.00,
539833,SICLTD      ,X ,Q,3.15,3.15,3.15,3.15,3.15,3.15,3,15,47.00,
539837,RPEL        ,B ,Q,105.00,106.00,103.00,106.00,106.00,102.00,17,626,65980.00,
539841,LANCER      ,B ,Q,40.50,44.35,38.00,42.25,42.25,40.55,45,1770,75433.00,
539844,EQUITAS     ,A ,Q,102.75,106.85,98.80,99.60,99.65,102.60,3421,377860,38939593.00,
539854,HALDER      ,X ,Q,42.55,44.75,42.55,43.00,43.00,44.75,5,5,216.00,
539861,SKIL        ,T ,Q,5.27,5.27,5.27,5.27,5.27,5.54,1,5555,29274.00,
539871,THYROCARE   ,A ,Q,500.00,502.00,491.10,496.80,492.00,500.40,61,333,165256.00,
539872,BAJAJHCARE  ,B ,Q,170.10,180.00,170.10,180.00,180.00,180.00,6,105,18703.00,
539874,UJJIVAN     ,A ,Q,313.60,327.90,305.20,309.65,309.10,310.45,3071,280965,89237799.00,
539876,CROMPTON    ,A ,Q,240.20,247.00,240.20,244.80,243.60,243.90,219,8657,2125406.00,
539883,PILANIINVS  ,B ,Q,2032.15,2032.15,1887.50,1924.80,1949.00,1926.85,36,1727,3322507.00,
539884,DARSHANORNA ,T ,Q,55.00,55.05,54.95,55.05,55.05,54.40,20,4847,266571.00,
539889,PARAGMILK   ,A ,Q,156.00,156.40,153.00,153.55,153.85,154.35,342,5883,908197.00,
539895,SAGL        ,XT,Q,11.76,11.76,11.76,11.76,11.76,11.80,1,3,35.00,
539917,NAGARFERT   ,Z ,Q,3.50,3.50,3.38,3.38,3.38,3.55,113,72286,245548.00,
539921,SEIL        ,T ,Q,92.00,92.00,92.00,92.00,92.00,92.15,1,1,92.00,
539938,MIL         ,XT,Q,78.50,78.50,78.50,78.50,78.50,74.90,2,2,157.00,
539939,YASHCHEM    ,B ,Q,95.00,97.70,92.95,95.70,94.00,93.35,68,10017,960036.00,
539940,MAXVIL      ,B ,Q,43.10,43.45,42.25,42.90,42.90,42.65,72,4250,181141.00,
539945,ICICINV20   ,B ,Q,54.50,54.50,54.50,54.50,54.50,54.50,2,2,109.00,
539956,TAALENT     ,X ,Q,225.30,237.00,225.30,226.00,226.00,230.10,10,285,64695.00,
539957,MGL         ,A ,Q,894.75,904.05,876.25,877.50,876.60,890.70,595,9089,8076990.00,
539962,QFSL        ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,8,805,152.00,
539978,QUESS       ,A ,Q,466.00,475.10,454.00,470.10,470.00,464.20,425,3635,1705565.00,
539979,DIGJAMLTD   ,Z ,Q,0.95,1.03,0.95,1.03,1.03,0.99,17,34342,32669.00,
539980,ICICIMCAP   ,B ,Q,63.00,63.00,58.00,61.14,58.00,63.90,8,91,5707.00,
539981,MAXINDIA    ,A ,Q,61.90,63.00,61.90,62.15,62.75,60.90,85,3565,221669.00,
539982,ASYL        ,T ,Q,16.35,16.35,16.35,16.35,16.35,17.20,3,750,12262.00,
539984,HUIL        ,X ,Q,665.00,702.00,665.00,673.05,668.30,700.00,8,112,78256.00,
539986,COMSYN      ,B ,Q,46.20,46.20,42.00,42.10,42.00,44.00,9,357,15231.00,
539992,LLOYDSTEEL  ,B ,Q,0.46,0.47,0.43,0.44,0.45,0.46,92,250596,111309.00,
540005,LTI         ,A ,Q,1509.10,1519.85,1500.10,1507.00,1507.00,1506.75,621,31410,47361666.00,
540006,EASTWEST    ,X ,Q,88.50,91.90,84.40,87.55,91.90,87.60,19,9488,823183.00,
540023,COLORCHIPS  ,X ,Q,29.85,30.30,29.85,29.95,29.85,28.90,3,7,209.00,
540024,ASHARI      ,XT,Q,17.75,17.75,17.75,17.75,17.75,17.75,1,10,177.00,
540025,ADVENZYMES  ,A ,Q,151.30,158.30,148.00,148.90,148.05,150.00,229,5762,875613.00,
540027,PTIL        ,T ,Q,385.00,389.90,385.00,389.50,389.50,388.90,12,2721,1058692.00,
540047,DBL         ,A ,Q,398.65,401.20,374.35,380.70,382.50,395.00,1091,20431,7910885.00,
540048,SPAL        ,B ,Q,200.00,207.00,196.10,205.00,207.00,202.40,16,477,96804.00,
540064,FRETAIL     ,A ,Q,383.60,383.90,379.40,381.85,382.00,381.00,405,109169,41500116.00,
540065,RBLBANK     ,A ,Q,317.00,324.95,299.30,303.15,303.15,311.95,19571,1187172,370079216.00,
540071,CAMSONSEEDS ,Z ,Q,2.24,2.35,2.13,2.13,2.13,2.24,13,1648,3663.00,
540072,SHIVAEXPO   ,M ,Q,4.25,4.25,4.25,4.25,4.25,5.50,1,10000,42500.00,
540073,BLS         ,B ,Q,80.10,80.35,79.75,79.80,80.00,79.85,48,1120,89589.00,
540078,MITSU       ,M ,Q,157.00,161.00,157.00,161.00,161.00,160.00,3,10200,1620600.00,
540080,NARAYANI    ,B ,Q,31.65,31.75,28.80,30.15,28.80,30.25,12,57,1791.00,
540108,TAHL        ,X ,Q,92.90,92.90,78.00,82.95,88.00,78.85,51,843,69553.00,
540115,LTTS        ,A ,Q,1621.00,1621.00,1587.65,1598.45,1595.00,1591.35,683,3746,6014254.00,
540124,GNA         ,B ,Q,240.70,240.70,227.00,229.50,230.00,240.60,615,6912,1594203.00,
540125,RADHIKAJWE  ,M ,Q,18.55,19.75,18.55,19.75,19.75,19.45,2,3200,61280.00,
540133,ICICIPRULI  ,A ,Q,469.20,470.05,451.70,453.35,454.10,468.50,2553,80865,37064620.00,
540134,IISL        ,X ,Q,10.60,12.80,10.60,12.80,12.80,13.10,3,401,5128.00,
540135,ARCFIN      ,X ,Q,0.71,0.71,0.71,0.71,0.71,0.74,5,2990,2122.00,
540136,HPL         ,B ,Q,41.50,42.25,40.00,41.70,41.70,42.30,41,1767,73086.00,
540143,SAGARSOFT   ,X ,Q,45.90,54.00,45.90,53.05,54.00,45.85,71,4075,207421.00,
540144,DRA         ,M ,Q,10.20,10.80,10.20,10.53,10.25,10.85,4,10000,104625.00,
540145,VALIANTORG  ,M ,Q,1395.05,1412.50,1380.00,1383.75,1380.00,1400.00,17,5550,7678155.00,
540147,SHASHIJIT   ,M ,Q,31.30,31.30,31.30,31.30,31.30,31.60,1,4800,150240.00,
540151,DIKSAT      ,M ,Q,100.00,100.85,100.00,100.75,100.85,96.20,30,223500,22462875.00,
540153,ENDURANCE   ,A ,Q,960.20,993.85,960.20,977.65,963.00,950.60,137,470,457794.00,
540154,IDFSENSEXE  ,B ,Q,378.00,385.00,378.00,385.00,385.00,410.00,2,2,763.00,
540168,SUPRAP      ,XT,Q,19.05,19.05,19.05,19.05,19.05,19.05,1,1,19.00,
540173,PNBHOUSING  ,A ,Q,578.00,584.00,571.60,574.10,573.00,573.75,384,4348,2504551.00,
540175,REGENCY     ,X ,Q,29.50,29.50,29.35,29.35,29.35,29.35,68,15146,446057.00,
540180,VBL         ,A ,Q,624.00,624.70,612.60,618.35,617.10,618.00,404,2405,1490925.00,
540190,FRANKLININD ,X ,Q,14.80,14.80,14.80,14.80,14.80,14.80,1,1,14.00,
540192,LKPSEC      ,X ,Q,5.10,5.10,4.63,4.63,4.63,4.87,22,6156,28655.00,
540198,OSIAJEE     ,X ,Q,32.85,32.85,31.80,32.80,32.80,32.55,27,17225,555294.00,
540203,SFL         ,A ,Q,1309.00,1309.00,1261.00,1261.20,1265.00,1309.20,13,86,108847.00,
540205,AVL         ,M ,Q,22.00,22.00,22.00,22.00,22.00,21.00,1,6000,132000.00,
540210,TMRVL       ,T ,Q,12.30,12.80,12.25,12.27,12.25,12.89,12,1946,23855.00,
540212,TCIEXP      ,B ,Q,693.45,696.70,690.00,691.05,690.00,698.50,171,1065,736424.00,
540222,LAURUSLABS  ,A ,Q,357.40,360.25,350.00,356.55,350.00,358.25,90,455,162728.00,
540243,NEWLIGHT    ,XT,Q,38.70,38.90,37.60,38.90,38.90,37.60,3,12,458.00,
540253,SNTCL       ,XT,Q,8.42,9.30,8.42,9.29,9.25,8.86,35,75832,657253.00,
540259,SHANGAR     ,XT,Q,36.00,38.85,36.00,38.75,38.75,37.00,6,5401,209676.00,
540268,DHANVARSHA  ,X ,Q,81.50,81.50,64.05,66.30,64.05,72.00,15,12013,841199.00,
540293,PRICOLLTD   ,B ,Q,34.05,34.05,31.75,32.40,32.50,34.40,84,6658,215929.00,
540311,JITFINFRA   ,T ,Q,7.50,7.50,7.10,7.35,7.35,7.45,36,5215,37902.00,
540358,RMC         ,M ,Q,29.50,29.50,29.50,29.50,29.50,32.75,2,4000,118000.00,
540360,LLFICL      ,X ,Q,118.00,118.90,116.00,118.90,118.90,118.85,1183,20833,2466008.00,
540361,DANUBE      ,XT,Q,7.00,7.00,7.00,7.00,7.00,7.36,7,1189,8323.00,
540366,RADIOCITY   ,B ,Q,37.00,38.00,36.55,36.55,36.55,37.35,31,860,31985.00,
540376,DMART       ,A ,Q,1890.00,1917.90,1890.00,1894.85,1894.85,1883.25,1821,17218,32745340.00,
540386,ONTIC       ,XT,Q,6.55,6.56,6.55,6.56,6.56,6.46,4,202,1323.00,
540395,CHEMCRUX    ,M ,Q,92.00,92.00,92.00,92.00,92.00,90.00,1,2000,184000.00,
540403,CLEDUCATE   ,B ,Q,80.50,83.85,78.35,83.70,83.70,81.60,26,237,19381.00,
540404,PRIME       ,M ,Q,110.50,110.50,110.50,110.50,110.50,109.00,1,1000,110500.00,
540416,OCTAWARE    ,M ,Q,92.00,92.10,92.00,92.05,92.10,91.40,2,67200,6184800.00,
540425,SHANKARA    ,A ,Q,309.30,309.40,290.40,293.10,295.00,299.10,747,8009,2373765.00,
540497,SCHAND      ,B ,Q,64.00,65.75,62.50,62.80,62.55,62.75,34,1152,73535.00,
540519,MEERA       ,M ,Q,192.00,199.25,189.25,190.00,190.00,190.50,9,7500,1462250.00,
540526,IRBINVIT    ,IF,Q,60.15,60.40,59.90,59.90,59.90,60.60,4,47500,2857125.00,
540530,HUDCO       ,A ,Q,34.85,34.85,33.30,33.45,33.45,33.80,305,51744,1748502.00,
540544,PSPPROJECT  ,B ,Q,513.00,554.35,513.00,542.85,544.55,546.45,67,103,55931.00,
540545,BGJL        ,M ,Q,22.00,22.00,22.00,22.00,22.00,25.00,1,6900,151800.00,XB
540565,INDIGRID    ,IF,Q,94.00,94.45,94.00,94.35,94.35,94.00,25,42525,4004154.00,
540570,SFIVL       ,XT,Q,20.85,21.25,19.25,20.50,20.50,20.25,12,2691,52816.00,
540575,STARCEMENT  ,A ,Q,88.10,93.50,88.10,90.50,90.50,90.30,28,1292,116732.00,
540590,RIDDHICORP  ,B ,Q,56.00,56.00,54.00,54.00,54.00,57.00,3,110,6090.00,
540593,HEOF1126RG  ,B ,Q,9.45,9.45,9.00,9.42,9.42,10.00,9,25000,229761.00,
540594,HEOF1126RD  ,B ,Q,9.36,9.36,9.36,9.36,9.36,9.60,1,1000,9360.00,
540595,TEJASNET    ,A ,Q,81.70,83.45,81.45,82.40,82.25,82.95,88,1109,91578.00,
540596,ERIS        ,A ,Q,424.00,445.00,417.00,433.85,427.30,428.20,94,596,256170.00,
540597,CONTAINER   ,XT,Q,8.13,8.13,8.13,8.13,8.13,8.55,1,1,8.00,
540602,GTPL        ,B ,Q,68.25,69.20,68.25,69.15,69.20,69.40,4,212,14664.00,
540611,AUBANK      ,A ,Q,651.45,653.65,640.80,643.95,644.90,649.60,369,105444,68523359.00,
540612,ICICILOVOL  ,B ,Q,88.00,91.00,88.00,91.00,91.00,88.00,2,2,179.00,
540613,GEL         ,M ,Q,44.30,44.30,44.30,44.30,44.30,44.10,1,3000,132900.00,
540614,GGENG       ,M ,Q,26.50,28.95,23.55,26.65,27.00,24.20,14,152500,4290125.00,
540615,7NR         ,B ,Q,123.20,123.80,123.00,123.70,123.80,123.40,1462,47790,5897842.00,
540616,ARTEMIS     ,B ,Q,47.50,48.00,47.50,48.00,48.00,49.00,2,5,239.00,
540621,BHAGYAPROP  ,B ,Q,20.30,20.30,20.25,20.25,20.25,21.35,2,2,40.00,
540642,SALASAR     ,B ,Q,107.90,108.85,103.00,103.00,103.00,105.15,69,1039,108698.00,
540647,GANGESSEC   ,B ,Q,35.55,35.55,35.00,35.25,35.25,40.40,5,116,4068.00,
540648,PALASHSEC   ,B ,Q,35.25,35.50,34.50,34.50,34.50,36.95,15,850,29927.00,
540649,AVADHSUGAR  ,B ,Q,282.80,282.80,271.05,271.85,271.85,280.20,717,9069,2490293.00,
540650,MAGADHSUGAR ,B ,Q,104.95,106.50,103.00,103.80,105.30,108.50,20,647,67342.00,
540653,SINTEXPLAST ,B ,Q,3.09,3.09,3.09,3.09,3.09,3.25,119,356190,1100627.00,
540669,UTINEXT50   ,B ,Q,278.30,280.00,276.00,276.00,276.00,280.00,16,40,11069.00,
540673,SIS         ,A ,Q,835.10,861.00,820.60,858.80,853.35,838.05,67,234,198341.00,
540678,COCHINSHIP  ,A ,Q,333.55,338.75,331.45,332.65,334.50,332.55,301,2181,727127.00,
540679,SMSLIFE     ,B ,Q,299.05,303.00,299.05,303.00,303.00,305.50,48,112,33818.00,
540680,KIOCL       ,B ,Q,126.80,126.80,119.25,121.00,120.55,124.85,80,516,62725.00,
540691,ABCAPITAL   ,A ,Q,79.15,80.30,77.25,78.50,78.50,78.80,1429,124342,9812643.00,
540692,APEX        ,B ,Q,223.35,224.25,212.50,214.20,223.00,220.00,701,8501,1846608.00,
540694,ANG         ,M ,Q,35.00,35.00,32.15,34.85,34.85,34.20,4,6400,218880.00,
540697,AMFL        ,M ,Q,11.80,11.85,11.80,11.83,11.80,11.30,3,33600,397040.00,
540699,DIXON       ,B ,Q,2915.00,3020.00,2915.00,3000.60,2994.00,2924.05,593,1689,5036887.00,
540700,BRNL        ,B ,Q,66.00,67.45,64.60,65.05,65.00,67.10,6,42,2803.00,
540701,DCAL        ,A ,Q,164.35,169.00,149.00,163.20,162.10,163.75,469,2512,410413.00,
540702,LASA        ,T ,Q,16.80,17.00,16.65,16.70,16.65,17.10,15,16425,276911.00,
540704,MATRIMONY   ,B ,Q,526.20,572.00,525.05,568.25,551.00,526.85,13,42,23089.00,
540709,RELHOME     ,B ,Q,3.29,3.29,3.29,3.29,3.29,3.46,79,128241,421912.00,
540710,CAPACITE    ,B ,Q,194.15,194.50,186.35,187.15,187.80,194.50,198,2406,456861.00,
540716,ICICIGI     ,A ,Q,1195.00,1201.05,1176.55,1179.70,1179.70,1192.25,918,6607,7861283.00,
540719,SBILIFE     ,A ,Q,830.00,844.50,822.25,824.00,823.55,830.60,870,13877,11571487.00,
540724,DIAMONDYD   ,B ,Q,865.30,865.30,852.00,852.50,853.00,865.20,4,4,3424.00,
540725,SISL        ,M ,Q,60.75,60.75,60.75,60.75,60.75,65.00,1,1000,60750.00,
540726,TTFL        ,M ,Q,83.00,83.00,83.00,83.00,83.00,84.50,1,1000,83000.00,
540728,SAYAJIIND   ,X ,Q,135.00,140.00,135.00,140.00,140.00,141.75,5,51,6890.00,
540729,VANTABIO    ,M ,Q,110.00,110.00,110.00,110.00,110.00,110.00,1,750,82500.00,
540730,MEHAI       ,M ,Q,57.00,57.00,57.00,57.00,57.00,63.50,1,1500,85500.00,
540735,IRIS        ,M ,Q,21.00,21.00,21.00,21.00,21.00,21.00,2,8000,168000.00,
