SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500133,ESAB INDIA  ,B ,Q,1011.05,1020.00,990.50,1006.45,997.05,1027.55,46,261,262451.00,
500135,ESSEL PROP  ,B ,Q,108.20,110.80,108.15,108.85,109.00,107.05,224,5204,569257.00,
500136,ESTER INDUS.,B ,Q,36.00,37.00,35.85,36.65,36.35,36.05,667,5532,201987.00,
500141,FERRO ALLOYS,X ,Q,3.08,3.08,2.85,3.03,3.03,3.00,35,13550,40364.00,
500142,FGP LTD.    ,X ,Q,1.27,1.27,1.27,1.27,1.27,1.29,5,1850,2349.00,
500144,FINOL. CABLE,A ,Q,371.65,379.20,369.65,372.35,373.40,379.45,86,1229,458108.00,
500147,CMI FPE     ,X ,Q,830.00,849.95,821.00,824.75,821.00,830.10,25,379,316445.00,
500148,UFLEX LTD   ,A ,Q,220.00,226.10,215.00,221.85,225.00,218.60,249,4257,927670.00,
500150,FOSECO INDIA,B ,Q,1273.95,1273.95,1273.95,1273.95,1273.95,1280.25,1,5,6369.00,
500151,GOLDEN TOB  ,B ,Q,29.85,29.85,29.85,29.85,29.85,29.85,1,2,59.00,
500153,GANESH BENZO,X ,Q,41.00,43.90,39.25,43.70,43.90,42.00,235,56790,2328726.00,
500155,GARDEN SILK ,B ,Q,11.80,11.96,11.32,11.56,11.56,11.73,126,4361,50136.00,
500159,METROGLOBL  ,X ,Q,59.95,59.95,56.20,59.25,59.50,56.55,7,211,12517.00,
500160,GTL LTD.    ,B ,Q,2.25,2.72,2.25,2.66,2.66,2.48,60,28578,75825.00,
500163,GODFREY PH  ,A ,Q,1007.50,1044.00,1007.50,1021.45,1021.45,1006.30,664,5564,5704781.00,XD
500164,GODREJ IND  ,A ,Q,408.90,414.00,407.40,409.60,408.25,407.70,249,4823,1980377.00,
500165,KANSAI NERO ,A ,Q,474.70,483.75,463.50,478.30,483.00,475.25,482,6002,2843017.00,
500166,GOODRICKE   ,X ,Q,169.40,175.00,169.40,172.50,174.85,171.40,64,4755,822229.00,
500168,GOODYEAR (I),B ,Q,944.25,959.90,931.00,950.70,951.90,940.45,140,175215,164706260.00,
500171,GHCL LTD    ,A ,Q,202.60,204.75,200.40,202.85,202.00,200.25,930,8339,1686753.00,
500173,GFLLIMITED  ,B ,Q,61.90,63.75,58.00,63.75,63.75,60.75,477,100189,6329316.00,
500174,GUJ.LEASE   ,T ,Q,2.00,2.00,2.00,2.00,2.00,1.96,1,21,42.00,
500179,HCL INFOSYS ,B ,Q,8.66,9.11,8.50,9.06,9.06,8.63,211,82546,728861.00,
500180,HDFC BANK   ,A ,Q,2252.00,2266.90,2237.30,2256.25,2256.25,2270.30,6494,113340,255331262.00,
500182,HEROMOTOCO  ,A ,Q,2765.00,2784.00,2718.00,2776.55,2768.90,2737.30,1917,28102,77541471.00,
500183,HIMACHAL FUT,A ,Q,20.00,20.00,19.50,19.65,19.65,19.80,638,240675,4728211.00,
500184,HSCL        ,A ,Q,77.40,78.45,76.00,77.85,77.85,76.15,1635,124098,9647548.00,
500185,HIND.CONSTN.,A ,Q,8.99,8.99,8.45,8.72,8.78,8.82,314,141065,1223994.00,
500186,HIND.OIL EXP,B ,Q,110.90,110.90,105.60,107.45,107.45,110.15,476,23610,2560653.00,
500187,HSIL        ,B ,Q,48.40,49.40,47.60,47.90,48.00,47.40,177,19932,966387.00,
500188,HINDUS.ZI   ,A ,Q,214.00,218.85,212.10,218.05,218.05,214.30,430,32474,7007532.00,
500189,HINDUJA VENT,B ,Q,335.50,354.50,335.50,350.35,350.30,337.90,24,194,66434.00,
500191,HMT LTD.    ,Z ,Q,13.58,14.25,13.56,14.05,14.05,13.58,34,6001,84800.00,
500193,HOTEL LEELA.,B ,Q,7.16,7.40,7.16,7.27,7.38,7.23,58,11462,83131.00,
500199,I.G.PETRO   ,B ,Q,171.00,175.00,165.00,170.10,171.40,165.85,230,3164,535983.00,
500201,IND.GLYCOLS ,B ,Q,216.40,229.20,215.60,222.00,222.00,214.40,988,23322,5208527.00,
500207,INDO RAMA   ,B ,Q,32.00,33.20,32.00,32.90,33.00,32.35,13,734,24080.00,
500209,INFOSYS LTD ,A ,Q,816.00,830.85,816.00,829.15,829.15,816.35,3672,138896,114529181.00,
500210,INGERSOLL   ,B ,Q,601.25,603.05,599.50,599.50,599.50,602.50,6,103,61934.00,
500211,INSILCO LTD.,X ,Q,15.54,15.54,15.00,15.00,15.00,15.49,2,162,2431.00,
500213,INTER.TRAVEL,X ,Q,87.00,87.00,82.50,83.45,84.00,82.75,34,1591,132066.00,
500214,ION EXCHANGE,X ,Q,725.10,764.00,725.10,753.30,753.30,732.95,327,11807,8728143.00,
500215,AGRO TECH FO,B ,Q,482.90,487.50,482.90,486.50,487.50,482.30,8,131,63371.00,
500219,JAIN IRRIG  ,A ,Q,21.85,21.95,21.15,21.75,21.55,21.60,265,135706,2935783.00,
500220,JASCH INDUST,X ,Q,44.00,53.75,44.00,50.60,53.75,45.00,85,7164,353411.00,
500223,JCT LTD     ,X ,Q,0.95,1.00,0.90,0.95,0.95,0.99,49,54308,50523.00,
500227,JINDAL POLYF,B ,Q,247.00,247.00,238.10,243.75,243.75,248.70,77,642,156788.00,
500228,JSWSL       ,A ,Q,222.25,227.45,219.20,226.20,226.20,222.15,2206,372318,82776398.00,
500231,UMANG DAIR  ,B ,Q,45.00,46.90,44.90,45.85,45.85,45.80,33,1620,74051.00,
500233,KAJARIA CER.,A ,Q,503.45,519.25,501.00,516.00,517.00,498.70,1397,38649,19878548.00,
500234,KAKATIYA CEM,B ,Q,180.05,182.00,173.35,179.00,179.35,178.05,191,1929,344243.00,
500235,KALYANI STEL,B ,Q,195.00,197.00,192.00,192.50,193.90,194.60,256,3173,616168.00,
500236,KANELIND    ,XT,Q,0.64,0.64,0.64,0.64,0.64,0.67,3,1201,768.00,
500238,WHIRLPOOL   ,A ,Q,1659.00,1659.00,1594.60,1649.95,1649.95,1644.10,394,3413,5599147.00,
500239,KG DENIM    ,X ,Q,30.95,30.95,28.85,29.90,29.85,29.00,21,1190,35213.00,
500240,KINETIC ENG.,XT,Q,40.30,40.30,37.05,38.75,38.75,39.00,28,2395,90255.00,
500241,KIRL.BROS.  ,B ,Q,168.00,168.00,164.00,165.10,166.30,167.30,18,392,64487.00,
500243,KIRL INDUS  ,B ,Q,721.65,721.65,710.00,711.00,710.00,724.25,6,47,33704.00,
500245,KIRL.FERROUS,B ,Q,64.15,64.15,62.15,63.20,63.20,63.40,73,6017,378853.00,
500246,ENVAIN ELECT,XT,Q,21.35,21.35,21.35,21.35,21.35,20.35,2,2,42.00,
500247,KOTAK MAH.BK,A ,Q,1464.90,1485.95,1448.45,1483.55,1483.55,1457.50,2183,50407,74284395.00,
500249,KSB         ,B ,Q,608.85,610.85,597.05,599.65,599.65,608.55,18,77,46510.00,
500250,L.G.BALKRISH,B ,Q,331.25,338.75,328.30,334.45,334.45,333.45,96,1132,378972.00,
500251,TRENT LTD.  ,A ,Q,460.00,460.00,452.50,455.55,455.50,455.75,261,6798,3093750.00,
500252,LAXMIMACH   ,A ,Q,3870.00,3980.00,3850.00,3881.05,3881.05,3902.90,279,6993,27482218.00,
500253,LIC HOUS.FIN,A ,Q,407.35,408.00,394.75,403.15,403.15,406.15,7042,220596,88119450.00,
500254,UTTAMVALUE  ,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,12,6910,1312.00,
500257,LUPIN LTD.  ,A ,Q,760.05,766.00,753.70,764.00,763.80,759.15,864,33312,25328656.00,
500259,LYKA LABS   ,B ,Q,17.10,17.50,16.85,17.30,17.30,17.55,41,1330,22726.00,
500260,RAMCOCEM    ,A ,Q,726.30,746.70,720.00,743.00,741.50,724.95,669,9463,6983647.00,
500264,MAFATLAL IND,X ,Q,76.00,80.00,75.10,80.00,80.00,77.75,13,338,26697.00,
500265,MAH.SEAMLESS,B ,Q,391.90,392.95,385.00,391.75,392.95,392.00,39,191,74329.00,
500266,MAH.SCOOTER ,B ,Q,4207.00,4218.85,4167.50,4207.30,4218.10,4203.15,30,67,281523.00,
500267,MAJESTIC AUT,X ,Q,123.30,132.00,123.30,129.25,129.25,125.70,160,5502,719024.00,
500268,MANALI PETRO,B ,Q,19.40,20.30,18.80,19.95,19.95,19.80,229,38750,764208.00,
500271,MFSL        ,A ,Q,415.00,416.05,404.65,407.25,409.25,415.15,509,20815,8511467.00,
500279,MIRC ELECT  ,B ,Q,12.00,12.00,11.76,11.81,11.86,12.04,39,11252,133618.00,
500280,CENTURY ENKA,B ,Q,182.50,183.55,179.20,182.95,183.20,180.70,162,2746,499640.00,
500284,LORDS CHLORO,XT,Q,47.00,47.00,43.85,45.95,45.95,46.15,14,708,31272.00,
500285,SPICEJET LTD,A ,Q,134.00,135.00,130.55,131.60,131.60,133.00,9583,622304,82696901.00,
500288,MOREPEN LAB.,B ,Q,17.75,18.05,17.10,17.50,17.60,17.95,165,68497,1198609.00,
500290,MRF LTD.    ,A ,Q,60850.00,60926.95,59850.00,60095.05,60298.95,60702.00,233,255,15388712.00,
500292,HEIDEL CEM  ,A ,Q,194.00,194.95,191.15,194.60,194.60,192.45,277,8766,1696318.00,
500294,NCC         ,A ,Q,60.50,60.95,58.35,58.75,58.75,60.10,2983,3151145,186164611.00,
500295,VEDL        ,A ,Q,142.20,150.00,142.20,149.20,149.20,145.25,2705,719701,105309079.00,
500296,NAHAR SPG.  ,B ,Q,56.50,56.85,54.00,54.65,54.50,54.70,32,3723,205069.00,
500298,NAT.PEROXIDE,B ,Q,1609.00,1630.00,1575.00,1598.20,1598.20,1594.20,822,5586,8914054.00,
500300,GRASIM IND. ,A ,Q,719.00,723.00,704.75,718.50,718.50,717.00,1696,359914,254850416.00,
500302,PEL         ,A ,Q,1955.00,1963.35,1853.30,1902.65,1902.65,1965.40,5029,96872,183303857.00,
500304,NIIT LTD.   ,B ,Q,93.90,94.55,92.45,92.65,92.45,93.70,165,10409,972296.00,
500306,JAYKAY      ,X ,Q,5.40,5.40,4.80,5.22,5.23,5.03,10,2271,11650.00,
500307,NIRLON      ,B ,Q,209.00,209.00,205.00,205.55,205.00,206.40,45,7040,1452237.00,
500312,ONGC CORPN  ,A ,Q,126.80,129.30,125.35,128.80,128.80,125.85,4567,1167230,147785993.00,
500313,OIL COUNTRY ,B ,Q,7.30,7.35,7.25,7.30,7.30,7.41,9,1100,8030.00,
500314,ORIENT HOTEL,B ,Q,38.15,38.15,37.25,37.30,37.30,38.00,9,1446,53926.00,
500315,ORINTAL BANK,A ,Q,66.15,66.50,65.10,65.35,65.35,66.90,627,101453,6644555.00,
500317,OSWAL AGRO. ,B ,Q,7.60,7.60,7.07,7.21,7.44,7.39,36,4284,30825.00,
500319,INDIAN SUCRO,XT,Q,17.14,17.40,17.14,17.40,17.40,17.14,8,758,13042.00,
500325,RELIANCE    ,A ,Q,1214.70,1228.25,1207.05,1225.55,1225.55,1210.35,10103,547909,666815151.00,
500327,PILITA      ,B ,Q,5.09,5.09,5.09,5.09,5.09,5.35,5,1705,8678.00,
500329,PENTAMED.G  ,XT,Q,0.30,0.30,0.28,0.30,0.30,0.29,19,9985,2900.00,
500330,RAYMOND     ,A ,Q,601.50,608.00,572.70,584.80,584.80,593.20,2953,125057,73932899.00,
500331,PIDILITE    ,A ,Q,1371.85,1380.90,1366.90,1377.10,1377.30,1371.85,491,9799,13457904.00,
500333,PIX TRANS   ,X ,Q,143.60,143.80,139.35,142.95,142.95,143.50,33,1255,179052.00,
500335,BIRLA CORPN.,A ,Q,567.50,580.50,562.60,579.65,575.00,562.05,194,2343,1340910.00,
500336,SURYA ROSHNI,B ,Q,174.10,175.10,170.80,174.15,174.15,176.65,131,2605,450960.00,
500337,PRIME SECUR.,B ,Q,37.45,38.00,37.10,37.80,38.00,37.55,15,40595,1532363.00,
500338,PRSMJOHNSN  ,A ,Q,87.60,88.45,87.00,87.50,87.50,87.35,700,10248,897883.00,
500339,RAIN        ,A ,Q,101.00,103.75,99.50,101.20,101.20,100.65,1498,121368,12299710.00,
500343,AMJLAND     ,B ,Q,19.50,19.50,17.75,18.50,18.25,19.00,242,5478,100287.00,
500350,RSWM  LTD   ,B ,Q,120.30,120.35,118.00,118.35,118.50,119.80,129,1371,162305.00,
500354,RAJSH.SUGAR ,T ,Q,18.35,18.70,18.35,18.70,18.70,19.25,3,305,5632.00,
500355,RALLIS INDIA,A ,Q,168.00,168.20,165.15,166.75,166.50,166.15,283,8283,1378664.00,
500356,RAMANEWS    ,B ,Q,18.10,18.50,17.60,18.32,18.25,18.77,70,12682,227082.00,
500357,RAMA PAPER  ,XT,Q,18.45,19.40,17.60,18.50,18.50,18.50,24,8012,144597.00,
500358,RAMA PETRO  ,X ,Q,8.07,8.07,8.07,8.07,8.07,8.49,1,100,807.00,
500360,RAPICUT CARB,X ,Q,41.10,42.00,41.10,42.00,42.00,42.90,11,635,26500.00,
500365,WELSPLSOL   ,X ,Q,11.60,11.62,10.63,11.62,11.62,11.07,53,34000,391392.00,
500366,ROLTA (I)   ,T ,Q,6.03,6.34,6.03,6.16,6.23,6.15,43,22939,142174.00,
500367,RUBFILA INT.,X ,Q,36.10,37.25,35.20,36.15,36.10,36.05,20,1060,38303.00,
500368,RUCHI SOYA  ,B ,Q,5.59,5.59,5.07,5.35,5.35,5.33,1993,6691543,36564563.00,
500378,JINDAL SAW  ,A ,Q,78.50,80.20,76.45,79.40,79.40,78.50,971,74192,5796261.00,
500380,JK LAKSHMI  ,A ,Q,329.55,332.00,322.80,328.35,322.80,328.95,113,938,308497.00,
500387,SHREE CEMENT,A ,Q,18635.00,18934.95,18539.45,18835.00,18934.95,18600.55,467,659,12302237.00,
500390,REL INFRA   ,A ,Q,40.45,40.80,38.60,40.15,40.15,40.05,3457,2053796,81060512.00,
500399,STEELCO GUJ.,XT,Q,2.37,2.37,2.37,2.37,2.37,2.41,1,2000,4740.00,
500400,TATA POWER  ,A ,Q,64.50,64.65,62.50,64.30,64.30,64.00,2552,2712960,172999157.00,
500402,SPMLINFRA   ,B ,Q,13.20,14.17,13.20,13.45,13.42,13.86,14,866,11664.00,
500403,SUNDARAM FAS,A ,Q,446.05,457.70,437.40,455.25,455.25,446.50,482,9316,4228487.00,
500404,SUNFLAG IRON,B ,Q,30.00,30.30,29.00,30.05,29.85,30.40,177,15565,463378.00,
500405,SUPREME PET ,B ,Q,175.45,180.80,175.45,179.75,180.80,179.35,36,748,134543.00,
500407,SWARAJ ENGIN,B ,Q,1208.00,1223.00,1187.00,1197.60,1191.00,1201.00,111,7285,8780604.00,
500408,TATA ELXSI  ,A ,Q,647.00,649.55,633.90,647.50,647.50,645.35,1293,52257,33586254.00,
500410,ACC LTD     ,A ,Q,1493.00,1530.80,1471.65,1525.95,1525.95,1482.60,1966,57868,86657324.00,
500411,THERMAX     ,A ,Q,991.60,1052.35,991.60,1041.15,1040.00,991.60,268,685,700083.00,
500412,THIRUMALAI  ,B ,Q,77.05,78.55,74.10,74.90,74.90,76.25,677,49583,3758139.00,
500413,THOMAS COOK ,A ,Q,150.05,156.20,149.40,150.90,151.00,150.65,361,8491,1297085.00,
500414,TIMEX GROUP ,X ,Q,40.20,41.00,39.40,39.65,39.65,39.90,53,9951,401644.00,
500418,TOKYO PLAST ,B ,Q,51.55,53.90,51.55,53.50,53.00,52.30,22,64,3412.00,
500420,TORRENT PHAR,A ,Q,1709.05,1726.00,1695.90,1722.20,1722.20,1709.00,231,3381,5786166.00,
500422,TRANSCHEM   ,X ,Q,14.90,14.95,14.40,14.45,14.45,14.75,6,112,1643.00,
500425,AMBUJA CEME ,A ,Q,198.90,201.90,194.00,200.95,201.00,195.90,1200,108106,21345636.00,
500426,UTLINDS     ,XT,Q,4.57,4.57,4.57,4.57,4.57,4.81,2,23,105.00,
500429,UNIPHOS ENT.,B ,Q,71.75,72.90,71.75,72.90,72.90,71.60,11,1262,91558.00,
500439,VARD HOLDNG ,B ,Q,1645.00,1645.00,1584.50,1608.85,1641.10,1715.00,5,5,8107.00,
500440,HINDALCO    ,A ,Q,197.00,201.80,195.40,200.25,200.25,197.15,1382,245608,48532162.00,
500444,WEST COAS PA,B ,Q,264.00,265.00,256.00,261.00,261.00,262.80,518,10783,2806577.00,
500449,HIND.ORG.CHM,B ,Q,16.50,16.90,16.00,16.79,16.79,16.31,212,41660,690204.00,
500456,PAS.ACRYLON ,X ,Q,15.42,16.17,15.25,15.46,15.62,15.76,45,9295,143485.00,
500459,PROCTER &GAM,A ,Q,10154.00,10400.00,10132.10,10304.90,10387.80,10128.45,101,137,1408474.00,
500460,MUKAND LTD. ,T ,Q,36.40,36.95,36.40,36.95,36.95,35.20,12,2747,101371.00,
500463,AGCNET      ,T ,Q,119.00,121.20,119.00,120.65,119.00,115.50,6,315,37804.00,
500464,UCAL FUEL   ,B ,Q,153.00,153.00,148.00,151.50,151.50,149.45,272,3450,518311.00,
500467,HARR.MALAYAL,B ,Q,56.00,57.00,53.80,55.05,55.05,53.40,94,6387,351705.00,
500469,FEDERAL BANK,A ,Q,86.00,87.55,84.65,86.95,86.95,85.75,1964,1098513,94059569.00,
500470,TATA STEEL  ,A ,Q,367.90,368.95,357.90,367.25,367.25,364.50,8033,805990,292517030.00,
500472,SKF INDIA   ,A ,Q,1904.95,1906.00,1888.50,1900.30,1888.50,1898.85,30,86,163647.00,
500477,ASHOK LEYL. ,A ,Q,62.65,64.20,62.35,63.40,63.40,62.50,4530,1944004,122830499.00,
500480,CUMMINS (I) ,A ,Q,569.85,582.80,565.00,581.40,581.40,568.70,356,11147,6431388.00,
500483,TATA COMM   ,A ,Q,424.00,430.00,422.40,427.40,427.35,427.80,281,7306,3115828.00,
500488,ABBOTT (I)  ,A ,Q,9790.00,9877.95,9780.00,9843.85,9871.00,9759.45,156,271,2662720.00,
500490,BAJ HOLD INV,A ,Q,3354.25,3397.90,3311.00,3379.10,3379.95,3355.90,140,281,943699.00,
500493,BHARAT FORGE,A ,Q,414.90,414.90,402.80,412.55,413.00,405.60,624,28155,11536158.00,
500495,ESCORTS LTD.,A ,Q,516.00,536.80,516.00,534.90,534.90,523.00,3463,241173,127707901.00,
500500,HIND.MOTORS ,B ,Q,6.08,7.30,5.90,7.02,7.02,6.18,319,423883,2992330.00,
500510,LARSEN & TOU,A ,Q,1364.75,1367.25,1344.70,1363.45,1363.45,1362.50,3585,86053,116681921.00,
500520,MAH & MAH   ,A ,Q,542.70,552.25,542.70,551.10,550.75,541.80,1759,114582,62834500.00,
500530,BOSCH LTD   ,A ,Q,13826.00,14204.15,13746.35,14129.00,14173.95,13784.20,229,441,6143611.00,
500540,PREMIER LTD ,T ,Q,2.92,2.92,2.92,2.92,2.92,2.79,2,449,1311.00,
500547,BHARAT PET. ,A ,Q,384.75,411.95,377.50,408.90,408.90,384.25,7043,551631,220474557.00,
500550,SIEMENS LTD.,A ,Q,1230.00,1253.20,1225.00,1245.45,1245.45,1229.30,920,17690,21994440.00,
500570,TATA MOTORS ,A ,Q,129.30,131.00,125.50,129.55,129.55,127.95,17214,4657739,598413021.00,
500575,VOLTAS LTD  ,A ,Q,645.00,645.00,629.20,637.15,637.15,634.90,545,24083,15298858.00,
500620,GREAT EASTE ,A ,Q,246.00,252.40,246.00,251.15,251.70,246.95,570,13646,3389932.00,
500645,DEEPAK FERT.,A ,Q,92.50,98.85,90.60,97.20,97.20,91.65,1037,229546,21373503.00,
500650,EXCEL INDUST,B ,Q,903.70,915.00,885.00,893.85,892.00,896.00,187,1126,1008493.00,
500655,GARWARE POLY,X ,Q,239.05,249.95,239.05,247.65,247.65,245.05,162,9037,2230609.00,
500660,GLAXOSMITH  ,A ,Q,1374.00,1387.00,1353.40,1362.85,1362.85,1378.05,262,2151,2946485.00,
500670,GUJ.NARMADA ,A ,Q,193.00,201.50,189.40,197.35,197.00,192.30,1316,41363,8063064.00,
500672,NOVARTIS    ,B ,Q,618.70,630.00,613.00,618.00,618.00,613.35,343,4109,2549937.00,
500674,SANOFI      ,A ,Q,5959.35,5980.00,5925.00,5927.65,5925.00,5923.75,80,4704,27988904.00,
500676,GLAXOSMITHKL,A ,Q,7811.20,7830.00,7782.40,7801.80,7814.30,7781.25,61,121,944399.00,
500680,PFIZER LTD. ,A ,Q,3301.00,3330.00,3200.00,3293.20,3292.85,3244.25,628,9503,31116372.00,
500690,GUJ.ST.FERT ,A ,Q,77.20,80.40,77.00,79.80,79.80,77.30,683,67123,5268207.00,
500696,HIND UNI LT ,A ,Q,1802.00,1824.90,1793.05,1804.80,1804.80,1806.65,2705,64482,116589139.00,
500710,AKZOINDIA   ,A ,Q,1720.50,1720.50,1697.60,1704.80,1700.00,1700.35,56,248,423167.00,
500730,NOCIL LTD   ,A ,Q,102.00,105.00,98.20,104.00,104.00,101.35,1850,128100,13121325.00,
500770,TATA CHEM.  ,A ,Q,586.00,597.95,585.45,596.50,596.50,586.70,479,18142,10757353.00,
500777,T.P.L.      ,B ,Q,34.00,36.75,34.00,36.25,36.45,35.90,416,16355,591222.00,
500780,ZUARIGLOB   ,B ,Q,68.30,73.00,67.70,67.85,67.85,68.00,125,2160,150869.00,
500790,NESTLE (I)  ,A ,Q,12658.00,12716.90,12510.00,12696.35,12685.75,12567.45,928,6041,76324272.00,
500800,TATAGLOBAL  ,A ,Q,263.60,264.40,256.05,259.05,259.05,262.30,2677,174717,45451286.00,
500820,ASIAN PAINTS,A ,Q,1537.00,1552.35,1528.30,1547.95,1545.50,1539.60,2178,25561,39368714.00,
500825,BRITANIA IND,A ,Q,2697.95,2697.95,2644.00,2675.15,2675.15,2675.70,1071,10992,29296344.00,
500830,COLGATE PALM,A ,Q,1240.00,1260.95,1228.50,1252.35,1252.35,1240.30,1019,50351,62757800.00,
500840,EIH LTD.    ,A ,Q,161.00,163.40,158.75,160.55,160.00,160.60,356,5455,880045.00,
500850,INDIAN HOTEL,A ,Q,133.75,135.05,131.80,132.60,132.65,134.25,333,13554,1800214.00,
500870,CASTROL     ,A ,Q,130.30,131.30,129.00,130.85,131.00,129.20,1216,637006,83112677.00,
500875,ITC LTD.    ,A ,Q,242.00,242.35,238.60,239.95,239.95,240.80,5431,396393,95345575.00,
500877,APOLLO TYRES,A ,Q,180.00,180.90,175.25,180.50,180.50,177.10,786,131732,23509575.00,
500878,CEAT LIMITED,A ,Q,902.55,942.00,902.55,929.90,929.90,902.25,1402,59775,55869560.00,
500940,FINOLEX IND.,A ,Q,514.00,528.00,514.00,522.15,525.00,512.10,370,2653,1388420.00,
501148,DALAL ST INV,XT,Q,161.70,168.30,161.70,168.30,168.30,165.00,5,72,12091.00,
501150,CENTRUM CAP ,A ,Q,25.10,25.15,24.80,25.05,25.05,25.15,55,6762,169233.00,
501242,TCI FINANCE ,B ,Q,10.23,10.54,10.20,10.54,10.54,10.95,4,517,5282.00,
501295,INDUS.INV.TR,B ,Q,65.00,65.00,65.00,65.00,65.00,63.50,1,1,65.00,
501301,TATA INVEST.,A ,Q,780.00,780.95,774.00,778.75,774.60,779.25,62,328,255032.00,
501314,GROMOTRADE  ,X ,Q,159.40,176.10,159.40,159.40,159.40,167.75,3,5,813.00,
501370,WALCHAND PF ,X ,Q,60.00,62.30,60.00,62.30,62.30,59.35,7,403,25104.00,
501391,W.H.BRADY   ,X ,Q,109.25,120.00,109.25,119.70,120.00,115.00,8,405,47474.00,
501423,SHA ENG PLA ,X ,Q,776.00,776.00,660.00,671.10,660.00,742.90,361,3299,2308532.00,
501425,BOM.BURMAH  ,A ,Q,1011.00,1018.85,997.50,1004.40,1004.40,1006.20,598,7458,7506719.00,
501430,BOM.CYCLE   ,X ,Q,1010.00,1054.90,976.00,982.35,976.30,1010.00,19,75,73751.00,
501455,GREAVES COTT,A ,Q,129.95,131.75,127.65,130.95,130.95,129.80,255,14636,1903290.00,
501700,INDIA NIVEH ,X ,Q,65.30,65.50,65.15,65.40,65.40,65.50,75,15713,1027101.00,
501831,COAST CORP  ,X ,Q,200.00,200.00,184.05,187.50,187.95,196.70,245,23517,4461701.00,
501833,CHOWGULE ST ,XT,Q,4.48,4.71,4.48,4.71,4.71,4.71,2,29,134.00,
501848,GLOBAL OFFS ,B ,Q,7.50,9.09,7.50,8.87,8.71,7.58,162,102514,904681.00,
502015,ASIIL       ,X ,Q,12.50,12.50,10.60,10.95,11.15,12.14,72,19801,222966.00,
502090,SAGAR CEM.  ,B ,Q,571.00,571.10,558.90,564.20,566.00,573.80,216,742,419067.00,
502157,MANGALAM CEM,B ,Q,262.30,263.50,257.00,262.90,261.00,259.95,24,530,139009.00,
502168,N C L IND.  ,B ,Q,125.00,129.00,117.00,120.60,121.15,120.35,468,20805,2564590.00,
502175,SAURAS.CEM. ,X ,Q,37.10,38.20,36.15,37.45,37.20,37.85,75,7576,280628.00,
502180,SRI DIGV CEM,B ,Q,17.00,17.30,16.40,17.00,17.00,16.70,187,129419,2179700.00,
502219,BOROSIL GLAS,B ,Q,172.80,173.00,165.75,167.60,167.60,172.10,498,15433,2602012.00,
502281,TRIVENI GLAS,XT,Q,5.54,5.81,5.27,5.81,5.81,5.54,13,600,3188.00,
502330,IPAPPM      ,B ,Q,448.00,449.20,448.00,448.30,448.30,448.25,76,6679,2994891.00,
502355,BALKRISH IND,A ,Q,750.30,774.25,743.00,769.10,769.10,750.30,901,34697,26476193.00,
502420,ORIENT PAPER,B ,Q,30.90,31.80,29.00,29.95,29.95,31.55,586,99671,2995629.00,
502445,CITADEL     ,X ,Q,12.49,12.49,11.90,11.90,11.90,11.90,4,205,2559.00,
502448,ROLLATAINER ,T ,Q,2.35,2.36,2.35,2.36,2.36,2.25,11,14547,34308.00,
502450,SESHA.PAPER ,B ,Q,203.00,210.00,197.65,203.90,202.15,202.85,109,3186,652197.00,
502587,RAMA PULP   ,X ,Q,60.60,61.50,58.55,61.00,61.00,59.00,33,7355,444424.00,
502742,SINTEX IND. ,B ,Q,2.45,2.45,2.36,2.45,2.45,2.34,105,186087,455307.00,
502761,BLUE BLEND  ,T ,Q,1.40,1.40,1.33,1.33,1.33,1.34,5,4649,6470.00,
502820,DCM LTD.    ,B ,Q,20.55,24.30,20.55,23.40,23.35,22.85,65,810,18735.00,
502865,FORBES & CO ,B ,Q,1766.95,1824.00,1744.05,1755.45,1755.45,1768.30,54,1071,1887894.00,
502873,H.P.COTTON  ,X ,Q,19.25,19.25,19.25,19.25,19.25,18.35,3,100,1925.00,
502937,KESORAM IND ,B ,Q,60.40,60.55,57.50,59.35,59.35,59.85,292,487310,28585948.00,
502958,LAKSHMI MILL,X ,Q,1950.00,1950.00,1889.00,1905.75,1900.00,1950.05,7,19,36142.00,
502986,VARDH TEXT  ,A ,Q,909.60,934.00,909.60,929.55,934.00,915.45,389,1530,1411447.00,
503031,PENLAND LTD ,B ,Q,4.96,5.00,4.62,4.71,4.71,4.86,42,17892,85459.00,
503100,PHOENIX MILL,A ,Q,706.50,727.85,690.00,696.00,697.75,695.45,980,19848,13990840.00,
503101,MARATHON NEX,B ,Q,70.00,82.95,70.00,80.00,80.00,78.65,166,612,48022.00,
503162,REL.CHEMOTX ,X ,Q,62.00,62.85,60.10,62.70,61.00,60.65,12,572,35532.00,
503169,RUBY MILLS  ,B ,Q,238.00,245.20,237.00,241.10,237.25,237.25,136,1307,315432.00,
503229,SIMPLEX REAL,X ,Q,60.35,60.35,60.35,60.35,60.35,57.50,1,31,1870.00,
503310,SWAN ENG    ,A ,Q,105.70,107.90,103.80,106.80,105.20,104.85,1218,82855,8707717.00,
503349,VICTORIA MIL,X ,Q,1900.00,1950.00,1900.00,1923.00,1950.00,1920.00,3,3,5769.00,
